fyear,at,bkvlps,invt,Lt,rectr,cogs,dvt,ebit,gp,ni,oiadp,revt,dvpsx_f,mkvalt,prch_f,Bankrupt
2008,0.412,2.00E-04,0.097,0.399,0.168,0.33,0,-0.323,0.611,-0.272,-0.323,0.941,0,4.7057,0.65,no
2008,0.782,-0.1966,0.141,5.462,0.172,0.358,0,-2.053,2.623,-4.047,-2.053,2.981,0,11.6654,1.45,no
2008,9.821,4.9243,0,0.258,0.226,0.29,1.515,2.627,3.046,1.969,2.627,3.336,0.78,26.3139,23.99,no
2008,1.104,-0.0874,0.755,7.654,0.23,2.475,0,-4.65,-0.349,-8.975,-4.65,2.126,0,5.4482,0.12,no
2008,5.114,-0.0411,0,5.622,0.306,4.084,0,-0.896,1.073,-1.851,-0.896,5.157,0,0.0247,0.09,no
2008,2.817,0.8143,0.6,0.462,0.306,3.215,0,-0.001,2.016,0.04,-0.001,5.231,0,2.3136,0.96,no
2008,0.996,-0.089,0,8.982,0.41,0.236,0.12,-2.176,1.159,-5.313,-2.176,1.395,0,7.5754,0.25,no
2008,1.306,0.0225,0.455,0.904,0.478,1.691,0,-0.048,2.477,-0.07,-0.048,4.168,0,1.2489,0.495,no
2008,20.554,33.5241,10.044,3.155,0.83,18.967,0.052,1.398,6.648,0.752,1.398,25.615,0.1,8.4338,21.9,no
2008,10.669,-0.5248,1.062,18.583,0.952,12.15,0.36,1.713,4.541,0.842,1.713,16.691,0,6.5278,0.28,no
2008,8.326,0.0689,4.73,5.747,1.046,25.837,0,-2.023,5.944,-2.191,-2.023,31.781,0,2.9959,0.34,no
2008,7.178,0.7481,1.023,3.608,1.1,2.61,0,0.469,5.4,0.177,0.469,8.01,0,3.8176,2.25,no
2008,10.401,12.6392,0.611,0.593,1.12,4.352,0,1.273,2.397,0.859,1.273,6.749,0,6.596,15,no
2008,2.835,-0.052,0,5.645,1.172,1.839,0,1.124,4.236,0.834,1.124,6.075,0,1.6223,0.25,no
2008,10.086,1.7962,1.376,2.366,1.631,7.538,6.447,1.136,5.483,0.736,1.136,13.021,1.5,6.8768,5.3,no
2008,51.652,1.8483,4.022,20.026,1.698,19.983,0,-12.077,16.174,3.184,-12.077,36.157,0,40.2109,4.37,yes
2008,31.866,0.0202,0,30.758,2.205,38.214,0,-40.728,3.016,-50.418,-40.728,41.23,0,21.4364,3.33,no
2008,8.557,0.3139,2.364,3.235,2.29,6.342,0,3.612,7.169,2.508,3.612,13.511,0,23.5605,2.95,no
2008,498.621,4.6598,0.99,218.882,2.696,172.751,0,30.217,61.334,14.323,30.217,234.085,0,251.5448,7.95,yes
2008,23.076,-0.1017,0,28.875,2.746,5.924,0,-3.068,15.62,-4.856,-3.068,21.544,0,21.0874,0.49,no
2008,29.097,0.4976,4.791,11.561,2.791,12.594,2.44,-6.272,4.617,-7.309,-6.272,17.211,0,43.9992,2.6,no
2008,12.705,-0.0013,5.607,11.817,2.809,8.757,0.016,0.911,15.728,0.622,0.911,24.485,0,2.4346,0.75,no
2008,65.459,6.9994,31.492,16.89,2.827,112.652,0,-3.086,32.333,-5.78,-3.086,144.985,0,55.496,10.5,yes
2008,16.98,5.6148,5.064,2.505,3.243,13.103,0.258,2.766,6.957,1.918,2.766,20.06,0.1,15.9836,8.85,no
2008,19.941,4.1415,10.303,4.046,3.253,10.442,3.056,2.964,18.956,1.913,2.964,29.398,0.8,13.74,6.8,no
2008,25.409,23.7153,5.049,2.5,3.316,23.756,0.841,-1.499,4.763,-0.825,-1.499,28.519,0.87,11.5823,25.75,no
2008,42.566,8.903,2.248,0.998,3.366,6.25,0,13.252,17.122,9.783,13.252,23.372,0,134.5139,39.6,no
2008,164.674,2.4016,104.156,117.325,3.38,156.802,0,3.579,119.579,-12.367,3.579,276.381,0,7.8864,1.85,yes
2008,191.367,3.8384,1.421,28.316,3.75,12.675,0,-5.867,17.417,-4.54,-5.867,30.092,0,90.9403,6.87,yes
2008,18.647,3.2251,2.536,9.536,3.753,20.169,0.414,2.403,5.713,1.478,2.403,25.882,0.15,21.8652,17.64,no
2008,483.463,1.968,2.373,458.215,4.032,382.611,4.488,34.536,91.792,-41.391,34.536,474.403,0.35,46.8259,11.37,yes
2008,79.927,1.5787,0,43.737,4.23,28.136,0,18.178,30.436,10.52,18.178,58.572,0,34.9171,5.68,no
2008,4.902,0.3355,0,3.391,4.493,17.408,0,0.486,1.683,0.471,0.486,19.091,0,5.1346,6,no
2008,21.093,0.2036,1.444,16.915,4.624,27.014,0,-6.036,8.898,-21.073,-6.036,35.912,0,5.5415,2.45,no
2008,27.778,9.9531,8.997,3.811,4.666,19.949,0,0.367,6.149,4.865,0.367,26.098,0,9.1745,7.25,no
2008,50.847,6.2622,6.592,36.4,4.714,21.789,0,-1.514,14.894,-8.042,-1.514,36.683,0,1.7764,6.7,no
2008,24.936,0.2479,7.765,15.122,4.981,24.703,0,-5.449,10.886,-4.506,-5.449,35.589,0,22.564,2.25,no
2008,60.46,8.2533,19.403,4.346,4.991,180.287,2.516,20.701,28.493,13.673,20.701,208.78,0.37,33.4511,10.32,no
2008,555.414,8.8108,2.983,368.009,5.879,89.149,0,5.46,151.279,-11.984,5.46,240.428,0,45.3051,11.93,yes
2008,136.065,3.247,0.776,61.499,6.113,40.413,0,19.166,29.924,8.9,19.166,70.337,0,67.338,6,no
2008,304.045,25.8043,33.073,133.014,6.878,822.564,21.093,38.746,305.198,22.543,38.746,1127.762,3.83,280.033,57.1,no
2008,31.464,3.247,7.962,15.797,7.932,36.844,0,2.38,7.833,1.138,2.38,44.677,0,8.6368,10.3,no
2008,64.208,3.1118,38.113,37.443,9.088,45.636,0,0.638,27.267,0.314,0.638,72.903,0,17.202,10.2,no
2008,62.506,2.8519,8.506,22.112,9.159,49.182,0,-1.1,23.137,-10.975,-1.1,72.319,0,51.557,8.75,no
2008,45.987,5.4572,21.726,12.556,11.655,89.951,0,-16.875,9.063,-26.461,-16.875,99.014,0,2.3891,5.54,yes
2008,86.044,2.0687,20.691,26.244,15.97,187.416,0,-4.088,13.18,-4.817,-4.088,200.596,0,13.565,1.39,yes
2008,333.005,1.9271,148.154,196.593,16.439,225.738,0,36.064,319.312,14.112,36.064,545.05,0,140.8661,15.28,no
2008,18.771,2.876,0,1.515,17.256,0,30.942,28.734,29.124,30.942,28.734,29.124,5.1571,167.1,64.25,no
2008,30.785,2.305,0,7.26,17.656,3.683,1.885,15.576,15.613,10.94,15.576,19.296,0.18,235.7586,55.15,no
2008,72.806,7.3565,26.593,42.885,17.751,17.379,0.047,-12.079,9.979,-8.655,-12.079,27.358,0,2.1464,6.1,no
2008,3030.845,-4.5415,24.909,2757.894,20.057,505.707,21.97,161.642,515.591,-112.963,161.642,1021.298,0,30.2951,2.5,yes
2008,525.6,25.0308,0,241.3,20.9,126,0,55.2,190.4,42.3,55.2,316.4,0,329.382,80,yes
2008,90.78,3.2896,13.768,25.676,25.504,140.939,0,7.265,49.903,-33.439,7.265,190.842,0,60.9563,6.45,yes
2008,285.493,7.7279,50.051,54.004,27.782,212.345,0,-33.364,35.085,-54.228,-33.364,247.43,0,118.0227,14.48,yes
2008,358.765,12.041,99.948,214.695,28.464,574.86,32.706,-38.926,17.563,-20.921,-38.926,592.423,2.78,162.0061,28,yes
2008,766.766,1.7804,0,709.647,29.264,77.867,0,-35.306,278.385,-52.212,-35.306,356.252,0,43.3121,16.5,yes
2008,5052.857,23.3309,126.293,3374.058,31.177,953.72,0,47.086,1005.142,-147.823,47.086,1958.862,0,1869.2852,61.67,yes
2008,516.341,1.2554,0,433.344,35.816,136.434,0.807,22.468,114.036,-10.569,22.468,250.47,0,160.7033,7.67,no
2008,418.216,-12.4673,49.765,579.318,38.892,787.296,0,8.358,72.45,-57.835,8.358,859.746,0,0.9356,4.44,yes
2008,929.599,-2.5423,12.464,1023.526,40.469,1116.025,0,-25.018,173.357,-248.189,-25.018,1289.382,0,8.3129,2.5899,yes
2008,4512.59,14.0359,1075.792,2212.909,41.884,6535.762,0,679.712,2270.135,398.282,679.712,8805.897,0,4060.0295,59.13,yes
2008,270.989,6.5293,12.897,101.58,44.706,279.895,0,20.193,60.779,7.52,20.193,340.674,0,106.8975,7.45,yes
2008,848.214,24.5161,187.433,187.114,45.318,1748.351,31.282,67.438,674.01,46.995,67.438,2422.361,1.16,906.8666,40.26,no
2008,231.538,9.4923,56.881,72.332,48.2,245.709,6.682,38.988,84.937,27.197,38.988,330.646,0.4,519.9218,46.5,no
2008,520.317,3.2097,78.508,367.42,50.494,177.658,0,-7.449,110.81,-203.847,-7.449,288.468,0,27.2184,9.63,no
2008,948.231,3.9592,11.107,780.738,51.2,315.441,37.519,121.866,224.395,47.203,121.866,539.836,0.89,1040.2574,32.1,yes
2008,382.661,-0.1534,3.288,395.062,51.348,232.899,7.073,8.327,264.964,-22.897,8.327,497.863,0,40.4335,5,yes
2008,799.459,7.1861,85.421,490.663,55.888,2226.375,0,-28.006,21.926,-47.096,-28.006,2248.301,0,27.9312,13.35,yes
2008,381.75,-0.2663,53.728,389.728,56.389,691.354,0,10.124,128.304,-98.712,10.124,819.658,0,13.7793,3.38,yes
2008,300.087,-5.5728,66.732,406.365,58.435,292.628,0,48.631,183.243,-11.948,48.631,475.871,0,12.2054,4.28,yes
2008,537.612,-2.8083,5.465,585.81,63.482,342.35,-0.064,38.676,183.167,-9.81,38.676,525.517,0,117.7382,35.94,yes
2008,425.312,-2.1357,44.662,446.951,69.747,470.01,0,55.796,138.029,-109.03,55.796,608.039,0,152.4866,33.15,yes
2008,509.466,14.0492,129.307,285.389,78.673,416.608,0,39.538,52.858,32.205,39.538,469.466,0,220.2427,43.4399,yes
2008,628.539,17.6839,70.115,156.946,84.147,694.405,17.062,-8.967,60.489,-26.053,-8.967,754.894,0.8,280.5474,23.04,no
2008,1451.152,11.6607,0,949.88,92.531,2757.288,0,131.561,607.227,83.497,131.561,3364.515,0,1231.09,28.49,yes
2008,2069.083,15.4672,40.153,1374.854,96.507,817.623,0,145.736,221.307,77.621,145.736,1038.93,0,811.9516,25.54,yes
2008,1145.4,39.3165,172.3,357.3,98.5,1400.7,13.5,19.7,107.5,-68.5,19.7,1508.2,0.84,451.4134,79.84,yes
2008,882.4,7.9457,112.2,708.7,113.3,889,0,59.6,130,11.9,59.6,1019,0,256.4295,13.5,yes
2008,1610.401,-4.058,240.199,1750.329,117.287,2585.409,5.589,30.496,331.068,-257.643,30.496,2916.477,0.16,36.8957,9,no
2008,909.427,14.2249,95.39,503.975,130.203,489.719,0,132.484,254.644,78.924,132.484,744.363,0,301.8707,55.73,yes
2008,839.251,3.1334,69.635,680.542,138.695,965.332,0,101.334,231.473,48.011,101.334,1196.805,0,248.1899,20.67,yes
2008,4722.02,24.1996,0,1961.334,144.882,205.504,289.915,921.267,1229.527,999.616,921.267,1435.031,2.52,1707.7776,25.84,no
2008,1096.2,-2.8766,156.9,1323.3,157.3,1623.1,0,31.5,281.2,-371.7,31.5,1904.3,0,9.1638,4.05,yes
2008,679.034,15.3313,240.673,331.734,159.613,1278.166,5.401,62.992,222.87,-17.082,62.992,1501.036,0.24,245.332,39.46,no
2008,1210.3,5.2822,195.3,701.1,189.4,991.8,0,137.3,333.1,111.2,137.3,1324.9,0,712.396,26.73,yes
2008,995.867,7.0371,109.755,786.21,213.651,763.958,24.067,-15.375,105.44,-692.916,-15.375,869.398,0,432.8923,35.06,yes
2008,13882,-25.5131,0,24185,222,2792,0,976,3687,-2451,976,6479,0,33.6843,1.675,yes
2008,13882,-25.5131,0,24185,222,2792,0,976,3687,-2451,976,6479,0,33.6843,1.675,yes
2008,3351.8,30.5755,544,1600.5,239.3,2479.3,256.9,175.8,913.7,81,175.8,3393,4.5,1233.3994,40.98,yes
2008,2350,-7.8842,0,2617,336,1823,4,-53,769,-277,-53,2592,0,450.1662,24.75,yes
2008,11318,0.9137,0,11225,360,3195,0,404,2789,-1124,404,5984,0,71.2481,18,yes
2008,3064,1.958,611,2589,392,2811,36,154,735,-973,154,3546,0.15,339.64,8.81,yes
2008,2379.187,7.2283,712.905,786.12,424.138,5990.155,0,101.098,1038.197,59.213,101.098,7028.352,0,2078.2966,21.99,yes
2008,1900.187,4.3209,420.815,1558.12,497.841,2614.564,0,142.646,707.768,-69.522,142.646,3322.332,0,226.497,19.66,yes
2008,1654.915,-123.6376,0,2201.146,522.897,2471.662,0,146.669,725.379,-32.072,146.669,3197.041,0,5.9643,145.5,yes
2008,29557.33,6.5256,0,27293.734,555.191,2123.811,389.481,1321.505,1321.505,26.26,1321.505,3445.316,1.5,11484.5,44.23,yes
2008,7217,21.5197,894,4442,576,4622,0,257,1225,-839,257,5847,0,2197.1,28.58,yes
2008,15951.226,36.1111,187.97,6936.729,722.695,1194.621,127.497,3624.472,5789.809,2436.919,3624.472,6984.43,0.465,16620.4986,144.99,yes
2008,10688,26.0114,238,6926,748,1703,0,1341,1485,1265,1341,3188,0,2729.1492,42.21,yes
2008,8072,-8.9474,713,8412,816,5872,0,-153,899,-2234,-153,6771,0,25.004,26.13,yes
2008,11252,8.4465,0,6908,839,730,83,1228,3541,694,1228,4271,0.16,9056.6997,26.68,yes
2008,20738,10.1874,163,16366,850,8342,0,917,1595,10,917,9937,0,3122.8288,23.36,yes
2008,7040.192,3.624,393.111,6481.958,854.992,9281.189,0,633.748,3173.424,183.77,633.748,12454.613,0,2768.0449,29.23,yes
2008,17256.398,-13.1678,0,20338.707,971.958,2499.117,15.804,-5261.006,-5257.845,-5609.248,-5261.006,-2758.728,0.1,373.4107,26.79,yes
2008,45014,1.2573,388,44140,1443,19672,0,113,3025,-8922,113,22697,0,7966.2586,18.99,yes
2008,45014,1.2573,388,44140,1443,19672,0,113,3025,-8922,113,22697,0,7966.2586,18.99,yes
2008,20227,12.0268,110,14042,1463,8334,531,2254,5054,1087,2254,13388,1.08,16262.991,39.25,yes
2008,10306,-25.5487,1285,24592,2394,16620,0,-811,1440,3037,-811,18060,0,15.2444,0.801,yes
2008,28769.7,8.7641,0,27150.5,5807.7,3688.7,0,89,501,-1126.7,89,4189.7,0,1480.88,12.64,yes
2008,1938470,13.0211,262346,1796840,814310,109794,7782,-7655,-5189,-27684,-7655,104605,1.12,207682.13,29.89,yes
2009,0.649,-0.1265,0,7.444,0,1.529,0,0.155,3.014,-4.551,0.155,4.543,0,0.7795,0.06,no
2009,0.007,-0.0526,0,1.335,0,0,0,-1.316,0,-1.363,-1.316,0,0,6.8132,2.99,no
2009,0,-0.0273,0,18.523,0,0,0,-4.671,0,-6.52,-4.671,0,0,19.1323,0.11,no
2009,1.652,-0.0213,0,11.933,0,0,0,-0.441,0,3.736,-0.441,0,0,0.1931,0.02,no
2009,0.409,-0.0091,0,0.814,0,0,0,-0.356,0,-3.626,-0.356,0,0,19.9976,0.45,no
2009,0.287,-0.0078,0,0.64,0,0.09,0,-1.014,-0.09,-1.222,-1.014,0,0,5.211,0.16,no
2009,0.005,-0.0026,0,0.121,0,0,0,-0.057,0,-0.057,-0.057,0,0,0.4892,0.02,no
2009,0.315,-1.00E-04,0,0.325,0,1.79,0,-1.531,-1.341,-1.531,-1.531,0.449,0,4.3334,0.4,no
2009,0.022,0.0019,0,0.001,0,0,0,-0.023,0,-0.023,-0.023,0,0,0.3455,0.15,no
2009,3.586,0.0102,0,3.492,0,0,27.664,27.688,28.724,27.699,27.688,28.724,3.66,287.2197,36.939,no
2009,7.823,0.0413,0,7.633,0,3.642,0,-3.312,-3.12,-5.469,-3.312,0.522,0,3.68,1.35,no
2009,16.114,0.1072,0,7.766,0,0,0,-1.105,0,-1.783,-1.105,0,0,26.9288,2.4,no
2009,1098.14,9.6977,0,202.855,0,256.774,0,-157.932,-118.517,-130.019,-157.932,138.257,0,1641.81,34.28,yes
2009,76.89,10.788,0,33.425,0,0,0,-0.698,0,2.084,-0.698,0,0,33.199,10.01,yes
2009,42.967,7.3097,0.51,5.388,0,23.292,3.132,3.755,6.42,3.057,3.755,29.712,0.605,62.7202,14.96,no
2009,577.658,4.7768,1.055,522.139,0,14.393,0.743,6.414,17.043,-25.768,6.414,31.436,0,27.6784,7.63,no
2009,274.381,12.2206,2.176,237.826,0,4.777,0.504,4.248,12.007,0.66,4.248,16.784,0.1,3.5543,5.2,no
2009,630.419,7.9569,2.53,576.01,0,18.594,0,5.682,16.918,-8.442,5.682,35.512,0,32.4812,7.67,yes
2009,866.417,7.5291,19.074,830.556,0,37.449,0,-10.751,8.465,-23.88,-10.751,45.914,0.045,7.3827,7.74,no
2009,3435.545,-2.5402,26.917,3379.069,0,247.84,6.057,-139.36,-80.202,-242.713,-139.36,167.638,0,10.1236,2,no
2009,2172.128,0.8276,29.271,2148.81,0,168.135,0,-85.867,-39.698,-114.829,-85.867,128.437,0,19.1583,7.25,no
2009,1377.236,8.6859,206.449,1320.334,0,56.353,2.758,-0.771,73.134,-29.628,-0.771,129.487,0.44,58.0202,12.45,no
2009,1815.049,16.135,665.481,935.951,0,5166.983,0,68.493,2199.982,39.789,68.493,7366.965,0,683.2294,19.41,yes
2009,2.108,-0.002,1.121,2.529,0.003,6.019,0,-6.032,-6.007,-7.316,-6.032,0.012,0,14.0046,0.27,no
2009,0.03,-0.0995,0.016,1.175,0.006,0.063,0.054,-0.137,0.084,-0.172,-0.137,0.147,0,0.5625,0.1,no
2009,0.539,-0.001,0.148,2.72,0.007,4.096,0,-7.199,-3.984,-7.837,-7.199,0.112,0,7.5239,0.0926,no
2009,0.272,-0.2968,0,12.116,0.011,6.826,0,-6.798,-6.752,-13.112,-6.798,0.074,0,11.1717,0.51,no
2009,3.858,-0.192,0,6.233,0.012,1.801,0,-1.1,0.58,-1.931,-1.1,2.381,0,0.0742,0.045,no
2009,0.77,-0.105,0.037,1.308,0.02,0.136,0,-0.287,0.164,-0.261,-0.287,0.3,0,0.2562,0.06,no
2009,1.515,0.0168,0,1.133,0.024,0.091,0,-1.165,-0.02,-1.237,-1.165,0.071,0,56.7,2.8,no
2009,1.295,0.0388,0.185,0.093,0.041,0.803,0,-0.2,-0.179,-0.193,-0.2,0.624,0,3.7129,0.2,no
2009,2.125,0.1969,0.098,1.121,0.055,0.166,0,-4.705,0.295,-2.844,-4.705,0.461,0,10.5494,8.83,no
2009,0.988,-0.0358,0.615,7.947,0.074,1.305,0,-4.829,0.141,-5.749,-4.829,1.446,0,27.3717,0.09,no
2009,0.228,-0.1577,0.091,6.637,0.089,0.483,0,-0.944,0.394,-1.573,-0.944,0.877,0,4.0636,0.32,no
2009,3.203,-0.0268,0,5.701,0.097,0.557,0,-0.281,1.63,0.023,-0.281,2.187,0,1.3336,0.044,no
2009,7.043,1.5399,0,0.751,0.13,1,0,-0.548,0.02,-0.232,-0.548,1.02,0,10.215,3.6,no
2009,0.294,-0.0035,0.066,0.489,0.141,0.316,0,-0.454,0.352,-0.389,-0.454,0.668,0,2.7486,0.2,no
2009,10.145,5.0984,0,0.244,0.162,0.213,0.544,1.082,1.509,0.847,1.082,1.722,0.28,22.9154,16.95,no
2009,1.12,4.00E-04,0.081,1.082,0.191,0.649,0.001,-1.417,1.123,-1.465,-1.417,1.772,0,6.9309,0.48,no
2009,4.474,0.2521,0,0.309,0.226,4.694,0,-4.024,-3.984,-4.003,-4.024,0.71,0,62.6222,4.9,no
2009,2.833,0.8793,0.605,0.553,0.248,2.896,0,0.065,1.714,0.082,0.065,4.61,0,2.2559,0.94,no
2009,19.105,0.0405,0,16.464,0.269,0.509,0,-17.781,1.021,-9.158,-17.781,1.53,0,28.6592,1.04,no
2009,0.504,-0.0394,0,1.951,0.289,3.21,0,-2.756,-2.69,-3.794,-2.756,0.52,0,18.7405,1,no
2009,1.109,-0.0999,0,12.827,0.345,0.368,0.12,-1.54,0.882,-5.64,-1.54,1.25,0,9.6797,0.229,no
2009,0.77,-0.4255,0.039,11.724,0.437,0.205,0,-1.361,2.588,-4.827,-1.361,2.793,0,6.9512,0.5,no
2009,10.476,13.1649,0.559,0.26,0.594,3.419,0,0.489,1.462,0.272,0.489,4.881,0,6.3632,14.85,no
2009,17.587,-0.0298,0.044,25.107,0.802,6.434,0,-7.075,4.575,-8.705,-7.075,11.009,0,32.7893,0.28,yes
2009,5.689,-0.0119,2.805,6.137,0.999,17.291,0,-2.956,3.986,-3.051,-2.956,21.277,0,1.09,0.21,no
2009,8.33,0.8535,0.616,4.257,1.059,2.719,0,-0.218,5.033,0.503,-0.218,7.752,0,3.1018,3.2,no
2009,4.415,-0.0079,0.048,4.439,1.063,0.724,0,-1.648,-0.223,2.863,-1.648,0.501,0,135.8096,9.318,no
2009,1.999,0.0502,0.599,1.103,1.13,1.836,0,0.42,2.84,0.407,0.42,4.676,0,3.3184,0.25,no
2009,5.555,0.0016,0,5.273,1.426,3.83,0,-1.602,3.516,-1.813,-1.602,7.346,0,30.0153,2.5,no
2009,10.128,-0.5173,0.65,17.809,1.605,12.128,0.324,1.026,4.103,0.422,1.026,16.231,0,2.8722,0.27,no
2009,8.632,-0.3064,0,28.749,1.606,5.953,0,-1.305,10.571,-26.584,-1.305,16.524,0,5.2533,0.37,no
2009,9.549,1.7599,1.105,1.985,1.673,6.547,0,-0.067,3.831,-0.213,-0.067,10.378,0,6.404,1.95,no
2009,37.883,3.0489,5.149,30.59,1.772,16.726,0,-4.352,11.822,-8.795,-4.352,28.548,0,1.6983,3.5,no
2009,19.946,34.3776,8.206,2.104,1.79,17.529,0.026,0.849,5.625,0.41,0.849,23.154,0.05,9.342,20,no
2009,17.528,-0.0468,7.762,19.708,2.289,33.929,0,-7.125,11.965,-16.29,-7.125,45.894,0,18.6444,1,no
2009,26.719,0.3719,2.507,10.741,2.303,13.664,0.478,-4.097,5.438,-5.449,-4.097,19.102,0,13.3004,1.47,no
2009,18.208,5.8317,5.513,3.174,2.364,12.073,0.258,1.188,5.498,0.817,1.188,17.571,0.1,11.601,6.4,no
2009,10.855,0.0933,3.843,9.291,2.565,8.351,0.018,0.898,14.939,0.675,0.898,23.29,0,2.1564,0.6,no
2009,455.369,23.5787,0.974,182.398,2.668,162.092,0,31.751,66.631,-0.155,31.751,228.723,0,308.3095,26.75,yes
2009,18.504,3.1379,2.147,9.47,2.736,15.343,0.105,0.146,3.423,-0.159,0.146,18.766,0.0375,6.7369,7.82,no
2009,3.445,0.3015,0,2.087,2.817,14.721,0,-0.3,0.836,-0.219,-0.3,15.557,0,0.4954,3,no
2009,9.45,0.3287,2.248,3.751,3.104,5.548,0,0.016,3.271,-0.072,0.016,8.819,0,44.2425,2.85,no
2009,19.36,3.9676,11.285,3.938,3.306,10.401,2.118,2.927,18.269,1.914,2.927,28.67,0.55,23.7107,6.48,no
2009,12.11,0.0838,1.794,9.839,3.454,15.866,0,-3.148,5.301,-3.87,-3.148,21.167,0,7.3184,1.23,no
2009,148.546,2.3722,91.495,101.334,3.469,152.341,0,7.707,121.717,1.788,7.707,274.058,0,65.8756,3.74,yes
2009,181.059,3.7501,0.078,20.141,3.574,7.736,0,-17.171,19.83,-3.439,-17.171,27.566,0,114.6312,3.23,yes
2009,23.627,21.9068,3.754,2.465,3.814,17.682,0.464,-2.082,3.709,-1.283,-2.082,21.391,0.48,13.7172,16.81,no
2009,452.963,6.3225,2.936,319.698,3.954,73.612,0,-37.349,114.932,-52.365,-37.349,188.544,0,31.5551,3.46,yes
2009,28.671,10.9644,3.44,2.488,4.09,21.051,0,-0.113,5.388,2.268,-0.113,26.439,0,15.3071,7.83,no
2009,57.463,11.9024,1.706,1.51,4.222,7.924,0,16.298,20.223,11.999,16.298,28.147,0,212.9553,63.64,no
2009,453.978,0.8786,2.551,442.676,5.01,419.139,0,44.971,95.576,-15.413,44.971,514.715,0,97.2443,11.54,yes
2009,165.09,3.91,2.165,56.463,5.411,65.442,0,39.128,52.003,20.185,39.128,117.445,0,218.0887,17,no
2009,52.747,2.7872,6.29,10.71,6.341,30.945,0,-1.656,19.891,-5.829,-1.656,50.836,0,64.8526,5.75,no
2009,338.81,14.0278,34.273,151.412,7.446,877.552,8.471,48.759,330.545,27.255,48.759,1208.097,0.6725,389.1477,33.06,no
2009,41.119,5.1529,13.294,9.537,7.661,52.436,0,-7.671,10.251,-1.923,-7.671,62.687,0,13.9741,2.5,yes
2009,65.032,8.2892,20.122,8.674,8.686,58.316,0.408,1.085,6.816,0.652,1.085,65.132,0.1,38.9583,6.95,no
2009,56.127,4.9093,19.99,32.361,10.862,46.625,0,1.077,8.018,7.626,1.077,54.643,0,15.0071,5.1,no
2009,713.675,6.2147,24.237,446.143,10.947,571.538,0,-17.975,23.085,-46.26,-17.975,594.623,0,15.9278,0.8,yes
2009,67.603,3.2871,42.086,40.106,11.673,44.455,0,2.177,25.976,0.94,2.177,70.431,0,39.5656,5.1855,no
2009,71.117,6.8733,26.294,43.044,15.629,16.419,0,3.131,17.228,-1.844,3.131,33.647,0,0.5448,0.74,no
2009,26.788,1.9913,0,7.084,15.729,3.051,1.93,9.992,10.034,6.914,9.992,13.085,0.19,297.3448,37.7,no
2009,17.256,2.698,0,1.068,16.188,0,11.316,11.316,11.743,11.316,11.316,11.743,1.886,202.32,36.365,no
2009,117.731,1.4433,0,69.747,16.231,26.186,0,24.389,38.472,-22.11,24.389,64.658,0,258.408,9.72,no
2009,327.579,2.215,141.235,170.238,16.907,211.812,0,24.415,346.963,1.112,24.415,558.775,0,220.2023,6.9699,no
2009,2907.652,-5.9412,21.809,3135.893,19.862,502.274,16.342,67.822,410.587,-229.167,67.822,912.861,0,7.5711,0.59,yes
2009,862,24.0071,0,267.8,20.1,130.7,0,94.6,229.4,281.6,94.6,360.1,0,1609.805,66,yes
2009,69.256,1.3883,10.952,27.914,20.35,177.89,29.842,14.165,29.07,11.315,14.165,206.96,1.1,58.8721,4.78,yes
2009,709.228,11.9956,0,229.141,27.958,68.79,0,-57.061,122.845,-57.126,-57.061,191.635,0,342.1881,37.948,yes
2009,615.94,7.1873,112.275,529.506,34.601,499.154,2.089,-34.707,23.409,-23.183,-34.707,522.563,0.18,152.4897,16.74,yes
2009,406.264,44.916,44.058,327.661,35.105,563.211,0,9.574,75.157,89.086,9.574,638.368,0,33.25,27,yes
2009,120.473,3.4905,19.342,51.165,35.28,120.541,0,3.929,37.45,1.784,3.929,157.991,0,97.0958,5.16,yes
2009,249.424,10.5861,40.506,71.812,37.239,195.514,6.767,26.393,70.728,18.269,26.393,266.242,0.405,461.892,32.6,no
2009,5371.721,21.8065,107.912,3609.559,37.456,1170.268,0,32.181,1212.894,-239.492,32.181,2383.162,0,1360.5462,42.47,yes
2009,368.494,-0.2048,2.995,385.218,42.835,212.63,0,16.051,256.694,-10.975,16.051,469.324,0,151.0969,2.1,yes
2009,980.546,4.2603,10.87,804.437,45.767,326.552,44.605,130.718,223.148,63.285,130.718,549.7,1.06,737.8861,24.8,yes
2009,436.701,1.7564,66.444,352.39,47.037,144.911,0,4.065,109.477,-71.33,4.065,254.388,0,41.3842,1.4884,no
2009,650.246,1.1142,0,569.759,50.266,159.596,0.937,31.313,132.751,-31.673,31.313,292.347,0,456.0566,8.98,no
2009,916.515,25.6799,223.015,225.751,52.215,1790.456,31.231,96.351,725.719,62.8,96.351,2516.175,1.16,978.0476,37.87,no
2009,469.514,14.1849,92.697,243.393,59.382,321.699,0,12.248,28.133,6.094,12.248,349.832,0,239.3402,16.9,yes
2009,441.636,7.2877,117.79,223.537,64.81,188.465,0,-59.75,18.173,-39.743,-59.75,206.638,0,135.8686,13.8,yes
2009,2226.152,16.4537,37.935,1503.423,70.382,619.885,0,133.165,208.111,66.933,133.165,827.996,0,890.799,21.11,yes
2009,1085.5,44.4444,125.2,184.3,83.7,766.4,19.6,134.3,220.6,70.5,134.3,987,0.96,843.9287,43.59,yes
